"","AOI","Light","Temp","Time","Cell","Species","final_fvfm","initial_fvfm","post","fvfm_prop_io","unique_sample1","unique_sample","Species_sample"
"686",16,"Low",44,60,"D1","Populus nigra",0.539,0.827,0.402,0.651753325272068,8,74,"Populus nigra_74"
"687",16,"High",52,30,"D1","Populus nigra",0,0.839,0.084,0,8,73,"Populus nigra_73"
"688",16,"High",44,30,"D1","Populus nigra",0.767,0.847,0.569,0.905548996458087,8,73,"Populus nigra_73"
"689",16,"Low",52,15,"D1","Populus nigra",0.441,0.856,0.403,0.51518691588785,8,74,"Populus nigra_74"
"690",16,"Moderate",58,5,"D1","Populus nigra",0,0.815,0,0,8,75,"Populus nigra_75"
"691",16,"Moderate",42,15,"D1","Populus nigra",0.796,0.864,0.624,0.921296296296296,8,75,"Populus nigra_75"
"692",16,"High",52,60,"D1","Populus nigra",0,0.843,0,0,8,73,"Populus nigra_73"
"693",16,"None",30,5,"D1","Populus nigra",0.867,0.862,0.826,1,8,76,"Populus nigra_76"
"694",16,"None",30,15,"D1","Populus nigra",0.831,0.851,0.853,0.976498237367803,8,76,"Populus nigra_76"
"695",16,"High",52,5,"D1","Populus nigra",0.191,0.842,0.324,0.226840855106888,8,73,"Populus nigra_73"
"696",16,"High",54,15,"D1","Populus nigra",0.093,0.831,0.115,0.111913357400722,8,73,"Populus nigra_73"
"697",16,"Moderate",42,30,"D1","Populus nigra",0.775,0.844,0.528,0.91824644549763,8,75,"Populus nigra_75"
"698",16,"High",44,5,"D1","Populus nigra",0.793,0.857,0.568,0.925320886814469,8,73,"Populus nigra_73"
"699",16,"None",30,30,"D1","Populus nigra",0.835,0.861,0.826,0.969802555168409,8,76,"Populus nigra_76"
"700",16,"High",48,15,"D1","Populus nigra",0.282,0.865,0.336,0.326011560693642,8,73,"Populus nigra_73"
"701",16,"Low",52,30,"D1","Populus nigra",0.112,0.852,0.149,0.131455399061033,8,74,"Populus nigra_74"
"702",16,"High",44,60,"D1","Populus nigra",0.455,0.865,0.304,0.526011560693642,8,73,"Populus nigra_73"
"703",16,"High",48,30,"D1","Populus nigra",0.171,0.873,0.271,0.195876288659794,8,73,"Populus nigra_73"
"704",16,"High",48,5,"D1","Populus nigra",0.251,0.864,0.232,0.290509259259259,8,73,"Populus nigra_73"
"705",17,"None",48,60,"D2","Lomandra longifolia",0.745,0.789,0.637,0.944233206590621,9,80,"Lomandra longifolia_80"
"706",17,"None",48,5,"D2","Lomandra longifolia",0.802,0.767,0.737,1,9,80,"Lomandra longifolia_80"
"707",17,"None",48,15,"D2","Lomandra longifolia",0.812,0.809,0.746,1,9,80,"Lomandra longifolia_80"
"708",17,"Moderate",48,15,"D2","Lomandra longifolia",0.787,0.821,0.692,0.958587088915956,9,79,"Lomandra longifolia_79"
"709",17,"High",30,15,"D2","Lomandra longifolia",0.799,0.774,0.749,1,9,77,"Lomandra longifolia_77"
"710",17,"None",52,15,"D2","Lomandra longifolia",0.64,0.755,0.556,0.847682119205298,9,80,"Lomandra longifolia_80"
"711",17,"None",48,30,"D2","Lomandra longifolia",0.826,0.786,0.734,1,9,80,"Lomandra longifolia_80"
"712",17,"Moderate",44,5,"D2","Lomandra longifolia",0.787,0.837,0.73,0.94026284348865,9,79,"Lomandra longifolia_79"
"713",17,"None",44,5,"D2","Lomandra longifolia",0.821,0.811,0.789,1,9,80,"Lomandra longifolia_80"
"714",17,"None",52,5,"D2","Lomandra longifolia",0.772,0.821,0.767,0.940316686967113,9,80,"Lomandra longifolia_80"
"715",17,"Moderate",52,15,"D2","Lomandra longifolia",0.516,0.783,0.42,0.659003831417625,9,79,"Lomandra longifolia_79"
"716",17,"None",30,60,"D2","Lomandra longifolia",0.808,0.809,0.778,0.99876390605686,9,80,"Lomandra longifolia_80"
"717",17,"High",48,60,"D2","Lomandra longifolia",0.438,0.773,0,0.566623544631307,9,77,"Lomandra longifolia_77"
"718",17,"Moderate",52,30,"D2","Lomandra longifolia",0.515,0.767,0.365,0.671447196870926,9,79,"Lomandra longifolia_79"
"719",17,"None",44,60,"D2","Lomandra longifolia",0.8,0.766,0.686,1,9,80,"Lomandra longifolia_80"
"720",17,"Moderate",52,5,"D2","Lomandra longifolia",0.593,0.763,0.473,0.777195281782438,9,79,"Lomandra longifolia_79"
"721",17,"High",52,15,"D2","Lomandra longifolia",0.227,0.769,0.226,0.29518855656697,9,77,"Lomandra longifolia_77"
"722",17,"Moderate",48,5,"D2","Lomandra longifolia",0.754,0.786,0.653,0.959287531806616,9,79,"Lomandra longifolia_79"
"723",17,"None",52,30,"D2","Lomandra longifolia",0.514,0.835,0.462,0.615568862275449,9,80,"Lomandra longifolia_80"
"724",17,"Moderate",48,60,"D2","Lomandra longifolia",0.342,0.791,0.338,0.43236409608091,9,79,"Lomandra longifolia_79"
"725",17,"Moderate",48,30,"D2","Lomandra longifolia",0.677,0.786,0.351,0.861323155216285,9,79,"Lomandra longifolia_79"
"726",17,"High",30,30,"D2","Lomandra longifolia",0.796,0.798,0.751,0.99749373433584,9,77,"Lomandra longifolia_77"
"727",17,"Moderate",54,15,"D2","Lomandra longifolia",0.163,0.819,0.084,0.199023199023199,9,79,"Lomandra longifolia_79"
"728",17,"None",40,60,"D2","Lomandra longifolia",0.74,0.755,0.747,0.980132450331126,9,80,"Lomandra longifolia_80"
"729",17,"Moderate",44,60,"D2","Lomandra longifolia",0.731,0.839,0,0.871275327771156,9,79,"Lomandra longifolia_79"
"730",17,"None",52,60,"D2","Lomandra longifolia",0.442,0.798,0.583,0.553884711779449,9,80,"Lomandra longifolia_80"
"731",17,"Moderate",54,5,"D2","Lomandra longifolia",0.567,0.766,0.407,0.740208877284595,9,79,"Lomandra longifolia_79"
"732",17,"Moderate",52,60,"D2","Lomandra longifolia",0.204,0.799,0.063,0.25531914893617,9,79,"Lomandra longifolia_79"
"733",17,"High",30,5,"D2","Lomandra longifolia",0.828,0.793,0.743,1,9,77,"Lomandra longifolia_77"
"734",17,"None",42,15,"D2","Lomandra longifolia",0.822,0.822,0.789,1,9,80,"Lomandra longifolia_80"
"735",17,"High",52,30,"D2","Lomandra longifolia",0.137,0.793,0.071,0.172761664564943,9,77,"Lomandra longifolia_77"
"736",17,"None",54,15,"D2","Lomandra longifolia",0.508,0.795,0.461,0.638993710691824,9,80,"Lomandra longifolia_80"
"737",17,"Low",40,60,"D2","Lomandra longifolia",0.821,0.825,0.665,0.995151515151515,9,78,"Lomandra longifolia_78"
"738",17,"Moderate",44,15,"D2","Lomandra longifolia",0.687,0.801,0.597,0.857677902621723,9,79,"Lomandra longifolia_79"
"739",17,"Low",30,15,"D2","Lomandra longifolia",0.767,0.691,0.67,1,9,78,"Lomandra longifolia_78"
"740",17,"Low",44,30,"D2","Lomandra longifolia",0.822,0.782,0.738,1,9,78,"Lomandra longifolia_78"
"741",17,"Low",42,30,"D2","Lomandra longifolia",0.813,0.826,0.745,0.984261501210654,9,78,"Lomandra longifolia_78"
"742",17,"Moderate",30,30,"D2","Lomandra longifolia",0.816,0.812,0.796,1,9,79,"Lomandra longifolia_79"
"743",17,"Moderate",58,5,"D2","Lomandra longifolia",0.09,0.778,0.119,0.115681233933162,9,79,"Lomandra longifolia_79"
"744",17,"Low",44,15,"D2","Lomandra longifolia",0.753,0.779,0.733,0.966623876765083,9,78,"Lomandra longifolia_78"
"745",17,"Low",48,5,"D2","Lomandra longifolia",0.802,0.824,0.75,0.973300970873787,9,78,"Lomandra longifolia_78"
"746",17,"Low",48,15,"D2","Lomandra longifolia",0.767,0.852,0.684,0.900234741784038,9,78,"Lomandra longifolia_78"
"747",17,"High",40,60,"D2","Lomandra longifolia",0.648,0.781,0.534,0.829705505761844,9,77,"Lomandra longifolia_77"
"748",17,"Low",42,15,"D2","Lomandra longifolia",0.786,0.792,NA,0.992424242424242,9,78,"Lomandra longifolia_78"
"749",17,"Low",30,30,"D2","Lomandra longifolia",0.84,0.781,0.781,1,9,78,"Lomandra longifolia_78"
"750",17,"Low",52,15,"D2","Lomandra longifolia",0.652,0.796,0.521,0.819095477386935,9,78,"Lomandra longifolia_78"
"751",17,"High",52,5,"D2","Lomandra longifolia",0.378,0.763,0.304,0.495412844036697,9,77,"Lomandra longifolia_77"
"752",17,"High",54,15,"D2","Lomandra longifolia",0.145,0.781,0.049,0.185659411011524,9,77,"Lomandra longifolia_77"
"753",17,"None",44,15,"D2","Lomandra longifolia",0.823,0.768,0.748,1,9,80,"Lomandra longifolia_80"
"754",17,"Moderate",30,5,"D2","Lomandra longifolia",0.792,0.781,0.782,1,9,79,"Lomandra longifolia_79"
"755",17,"High",42,15,"D2","Lomandra longifolia",0.763,0.772,0.58,0.988341968911917,9,77,"Lomandra longifolia_77"
"756",17,"High",58,5,"D2","Lomandra longifolia",0.135,0.802,0.179,0.168329177057357,9,77,"Lomandra longifolia_77"
"757",17,"Low",44,5,"D2","Lomandra longifolia",0.836,0.785,0.726,1,9,78,"Lomandra longifolia_78"
"758",17,"None",42,30,"D2","Lomandra longifolia",0.811,0.846,0.814,0.958628841607565,9,80,"Lomandra longifolia_80"
"759",17,"Moderate",44,30,"D2","Lomandra longifolia",0.822,0.816,0.699,1,9,79,"Lomandra longifolia_79"
"760",17,"None",54,5,"D2","Lomandra longifolia",0.717,0.78,0.641,0.919230769230769,9,80,"Lomandra longifolia_80"
"761",17,"High",30,60,"D2","Lomandra longifolia",0.769,0.774,0.618,0.993540051679587,9,77,"Lomandra longifolia_77"
"762",17,"Low",52,30,"D2","Lomandra longifolia",0.329,0.807,0.302,0.407682775712515,9,78,"Lomandra longifolia_78"
"763",17,"Low",48,60,"D2","Lomandra longifolia",0.786,0.839,0.491,0.936829558998808,9,78,"Lomandra longifolia_78"
"764",17,"Low",48,30,"D2","Lomandra longifolia",0.769,0.811,0.533,0.948212083847102,9,78,"Lomandra longifolia_78"
"765",17,"High",54,5,"D2","Lomandra longifolia",0.565,0.798,0.43,0.708020050125313,9,77,"Lomandra longifolia_77"
"766",17,"None",30,15,"D2","Lomandra longifolia",0.783,0.81,0.819,0.966666666666667,9,80,"Lomandra longifolia_80"
"767",17,"None",44,30,"D2","Lomandra longifolia",0.803,0.789,0.713,1,9,80,"Lomandra longifolia_80"
"768",17,"Low",44,60,"D2","Lomandra longifolia",0.743,0.785,0.653,0.946496815286624,9,78,"Lomandra longifolia_78"
"769",17,"High",52,60,"D2","Lomandra longifolia",0.21,0.801,0.164,0.262172284644195,9,77,"Lomandra longifolia_77"
"770",17,"Low",30,5,"D2","Lomandra longifolia",0.79,0.807,0.747,0.978934324659232,9,78,"Lomandra longifolia_78"
"771",17,"Low",52,5,"D2","Lomandra longifolia",0.729,0.789,0.665,0.923954372623574,9,78,"Lomandra longifolia_78"
"772",17,"None",58,5,"D2","Lomandra longifolia",0.452,0.73,0.541,0.619178082191781,9,80,"Lomandra longifolia_80"
"773",17,"None",30,30,"D2","Lomandra longifolia",0.787,0.81,0.772,0.971604938271605,9,80,"Lomandra longifolia_80"
"774",17,"Moderate",30,60,"D2","Lomandra longifolia",0.726,0.709,0.571,1,9,79,"Lomandra longifolia_79"
"775",17,"High",42,30,"D2","Lomandra longifolia",0.729,0.778,0.592,0.937017994858612,9,77,"Lomandra longifolia_77"
"776",17,"None",30,5,"D2","Lomandra longifolia",0.84,0.836,0.793,1,9,80,"Lomandra longifolia_80"
"777",17,"High",44,60,"D2","Lomandra longifolia",0.777,0.854,0.523,0.90983606557377,9,77,"Lomandra longifolia_77"
"778",17,"High",44,30,"D2","Lomandra longifolia",0.765,0.812,0.61,0.942118226600985,9,77,"Lomandra longifolia_77"
"779",17,"Moderate",30,15,"D2","Lomandra longifolia",0.813,0.77,0.791,1,9,79,"Lomandra longifolia_79"
"780",17,"Low",30,60,"D2","Lomandra longifolia",0.781,0.778,0.708,1,9,78,"Lomandra longifolia_78"
"781",17,"Moderate",42,30,"D2","Lomandra longifolia",0.778,0.82,0.618,0.948780487804878,9,79,"Lomandra longifolia_79"
"782",17,"High",48,15,"D2","Lomandra longifolia",0.702,0.819,0.432,0.857142857142857,9,77,"Lomandra longifolia_77"
"783",17,"High",44,5,"D2","Lomandra longifolia",0.738,0.836,0.708,0.882775119617225,9,77,"Lomandra longifolia_77"
"784",17,"Low",58,5,"D2","Lomandra longifolia",0.04,0.794,0.302,0.0503778337531486,9,78,"Lomandra longifolia_78"
"785",17,"Low",52,60,"D2","Lomandra longifolia",0.356,0.841,0.153,0.423305588585018,9,78,"Lomandra longifolia_78"
"786",17,"High",44,15,"D2","Lomandra longifolia",0.777,0.783,0.685,0.992337164750958,9,77,"Lomandra longifolia_77"
"787",17,"Moderate",40,60,"D2","Lomandra longifolia",0.744,0.809,0.64,0.919653893695921,9,79,"Lomandra longifolia_79"
"788",17,"Moderate",42,15,"D2","Lomandra longifolia",0.767,0.82,0.614,0.935365853658537,9,79,"Lomandra longifolia_79"
"789",17,"High",48,30,"D2","Lomandra longifolia",0.614,0.84,0.461,0.730952380952381,9,77,"Lomandra longifolia_77"
"790",17,"High",48,5,"D2","Lomandra longifolia",0.647,0.825,0.568,0.784242424242424,9,77,"Lomandra longifolia_77"
"791",17,"Low",54,15,"D2","Lomandra longifolia",0.279,0.772,0.195,0.36139896373057,9,78,"Lomandra longifolia_78"
"792",17,"Low",54,5,"D2","Lomandra longifolia",0.625,0.768,0.494,0.813802083333333,9,78,"Lomandra longifolia_78"
"793",18,"None",40,60,"D3","Vicia faba",0.678,0.785,0.694,0.863694267515924,10,8,"Vicia faba_8"
"794",18,"None",30,60,"D3","Vicia faba",0.801,0.806,0.778,0.993796526054591,10,8,"Vicia faba_8"
"795",18,"None",44,5,"D3","Vicia faba",0.707,0.794,0.664,0.890428211586902,10,8,"Vicia faba_8"
"796",18,"Moderate",48,30,"D3","Vicia faba",0,0.807,0,0,10,7,"Vicia faba_7"
"797",18,"None",52,5,"D3","Vicia faba",0.479,0.823,0.618,0.582017010935601,10,8,"Vicia faba_8"
"798",18,"None",42,15,"D3","Vicia faba",0.751,0.813,0.669,0.923739237392374,10,8,"Vicia faba_8"
"799",18,"Moderate",48,15,"D3","Vicia faba",0,0.838,0.255,0,10,7,"Vicia faba_7"
"800",18,"None",52,15,"D3","Vicia faba",0,0.815,0.427,0,10,8,"Vicia faba_8"
"801",18,"None",44,60,"D3","Vicia faba",0.562,0.815,0.419,0.689570552147239,10,8,"Vicia faba_8"
"802",18,"Moderate",48,5,"D3","Vicia faba",0.288,0.812,0.327,0.354679802955665,10,7,"Vicia faba_7"
"803",18,"None",52,60,"D3","Vicia faba",0,0.82,0.268,0,10,8,"Vicia faba_8"
"804",18,"None",48,5,"D3","Vicia faba",0.561,0.8,0.581,0.70125,10,8,"Vicia faba_8"
"805",18,"None",48,15,"D3","Vicia faba",0.512,0.828,0.496,0.618357487922705,10,8,"Vicia faba_8"
"806",18,"None",52,30,"D3","Vicia faba",0,0.83,0,0,10,8,"Vicia faba_8"
"807",18,"Moderate",30,30,"D3","Vicia faba",0.829,0.815,0.826,1,10,7,"Vicia faba_7"
"808",18,"None",48,30,"D3","Vicia faba",0.586,0.798,0.585,0.734335839598997,10,8,"Vicia faba_8"
"809",18,"Moderate",48,60,"D3","Vicia faba",0,0.771,0,0,10,7,"Vicia faba_7"
"810",18,"Moderate",52,5,"D3","Vicia faba",0,0.799,0.327,0,10,7,"Vicia faba_7"
"811",18,"Moderate",52,15,"D3","Vicia faba",0,0.79,0,0,10,7,"Vicia faba_7"
"812",18,"Moderate",52,30,"D3","Vicia faba",0,0.809,0,0,10,7,"Vicia faba_7"
"813",18,"None",42,30,"D3","Vicia faba",0.682,0.85,0.66,0.802352941176471,10,8,"Vicia faba_8"
"814",18,"None",48,60,"D3","Vicia faba",0,0.802,0.142,0,10,8,"Vicia faba_8"
"815",18,"Moderate",52,60,"D3","Vicia faba",0,0.805,0,0,10,7,"Vicia faba_7"
"816",18,"None",54,15,"D3","Vicia faba",0,0.777,0.035,0,10,8,"Vicia faba_8"
"817",18,"Moderate",54,15,"D3","Vicia faba",0,0.827,0,0,10,7,"Vicia faba_7"
"818",18,"Moderate",44,5,"D3","Vicia faba",0.635,0.853,0.515,0.74443141852286,10,7,"Vicia faba_7"
"819",18,"Moderate",44,15,"D3","Vicia faba",0.116,0.795,0.152,0.145911949685535,10,7,"Vicia faba_7"
"820",18,"Moderate",30,5,"D3","Vicia faba",0.814,0.814,0.816,1,10,7,"Vicia faba_7"
"821",18,"High",52,30,"D3","Vicia faba",0.229,0.796,0,0.287688442211055,10,5,"Vicia faba_5"
"822",18,"High",48,60,"D3","Vicia faba",0,0.789,0,0,10,5,"Vicia faba_5"
"823",18,"Moderate",30,60,"D3","Vicia faba",0.821,0.788,0.73,1,10,7,"Vicia faba_7"
"824",18,"Low",40,60,"D3","Vicia faba",0.606,0.812,0.407,0.746305418719212,10,6,"Vicia faba_6"
"825",18,"Low",48,5,"D3","Vicia faba",0.369,0.843,0.413,0.437722419928826,10,6,"Vicia faba_6"
"826",18,"Low",48,15,"D3","Vicia faba",0.276,0.867,0.259,0.318339100346021,10,6,"Vicia faba_6"
"827",18,"Low",30,15,"D3","Vicia faba",0.835,0.802,0.785,1,10,6,"Vicia faba_6"
"828",18,"None",44,15,"D3","Vicia faba",0.649,0.767,0.512,0.846153846153846,10,8,"Vicia faba_8"
"829",18,"Low",42,15,"D3","Vicia faba",0.611,0.769,NA,0.794538361508452,10,6,"Vicia faba_6"
"830",18,"Low",44,15,"D3","Vicia faba",0.176,0.799,0.302,0.220275344180225,10,6,"Vicia faba_6"
"831",18,"High",44,30,"D3","Vicia faba",0.249,0.821,0.181,0.303288672350792,10,5,"Vicia faba_5"
"832",18,"High",52,5,"D3","Vicia faba",0,0.816,0.215,0,10,5,"Vicia faba_5"
"833",18,"High",52,15,"D3","Vicia faba",0,0.815,0,0,10,5,"Vicia faba_5"
"834",18,"High",40,60,"D3","Vicia faba",0.22,0.807,0.286,0.272614622057001,10,5,"Vicia faba_5"
"835",18,"High",30,15,"D3","Vicia faba",0.8,0.769,0.756,1,10,5,"Vicia faba_5"
"836",18,"Low",42,30,"D3","Vicia faba",0.513,0.823,0.369,0.623329283110571,10,6,"Vicia faba_6"
"837",18,"High",44,5,"D3","Vicia faba",0.328,0.848,0.447,0.386792452830189,10,5,"Vicia faba_5"
"838",18,"Low",30,30,"D3","Vicia faba",0.824,0.789,0.765,1,10,6,"Vicia faba_6"
"839",18,"Moderate",44,60,"D3","Vicia faba",0.074,0.861,0,0.0859465737514518,10,7,"Vicia faba_7"
"840",18,"Moderate",44,30,"D3","Vicia faba",0.218,0.805,0.037,0.270807453416149,10,7,"Vicia faba_7"
"841",18,"None",54,5,"D3","Vicia faba",0,0.797,0.581,0,10,8,"Vicia faba_8"
"842",18,"Moderate",40,60,"D3","Vicia faba",0.271,0.821,0.288,0.330085261875761,10,7,"Vicia faba_7"
"843",18,"High",42,15,"D3","Vicia faba",0.529,0.803,0.234,0.658779576587796,10,5,"Vicia faba_5"
"844",18,"Moderate",58,5,"D3","Vicia faba",0,0.763,0,0,10,7,"Vicia faba_7"
"845",18,"Low",48,60,"D3","Vicia faba",0,0.833,0,0,10,6,"Vicia faba_6"
"846",18,"Low",48,30,"D3","Vicia faba",0,0.84,0.136,0,10,6,"Vicia faba_6"
"847",18,"Moderate",54,5,"D3","Vicia faba",0,0.799,0.133,0,10,7,"Vicia faba_7"
"848",18,"Low",44,30,"D3","Vicia faba",0.248,0.796,0.236,0.311557788944724,10,6,"Vicia faba_6"
"849",18,"High",30,30,"D3","Vicia faba",0.787,0.792,0.752,0.993686868686869,10,5,"Vicia faba_5"
"850",18,"None",30,15,"D3","Vicia faba",0.805,0.804,0.82,1,10,8,"Vicia faba_8"
"851",18,"None",44,30,"D3","Vicia faba",0.517,0.827,0.401,0.625151148730351,10,8,"Vicia faba_8"
"852",18,"High",52,60,"D3","Vicia faba",0,0.812,0,0,10,5,"Vicia faba_5"
"853",18,"None",58,5,"D3","Vicia faba",0,0.804,0.196,0,10,8,"Vicia faba_8"
"854",18,"High",44,60,"D3","Vicia faba",0.198,0.864,0.166,0.229166666666667,10,5,"Vicia faba_5"
"855",18,"High",30,5,"D3","Vicia faba",0.833,0.782,0.767,1,10,5,"Vicia faba_5"
"856",18,"Low",52,15,"D3","Vicia faba",0,0.826,0.097,0,10,6,"Vicia faba_6"
"857",18,"Low",30,5,"D3","Vicia faba",0.789,0.803,0.769,0.982565379825654,10,6,"Vicia faba_6"
"858",18,"None",30,30,"D3","Vicia faba",0.817,0.844,0.804,0.968009478672986,10,8,"Vicia faba_8"
"859",18,"Moderate",42,15,"D3","Vicia faba",0.437,0.836,0.316,0.522727272727273,10,7,"Vicia faba_7"
"860",18,"High",42,30,"D3","Vicia faba",0.279,0.789,0.166,0.35361216730038,10,5,"Vicia faba_5"
"861",18,"Low",44,5,"D3","Vicia faba",0.728,0.788,0.458,0.923857868020304,10,6,"Vicia faba_6"
"862",18,"Moderate",42,30,"D3","Vicia faba",0.277,0.802,0.141,0.345386533665835,10,7,"Vicia faba_7"
"863",18,"Low",58,5,"D3","Vicia faba",0,0.815,0,0,10,6,"Vicia faba_6"
"864",18,"High",54,5,"D3","Vicia faba",0,0.806,0.134,0,10,5,"Vicia faba_5"
"865",18,"High",48,15,"D3","Vicia faba",0,0.848,0,0,10,5,"Vicia faba_5"
"866",18,"Low",52,30,"D3","Vicia faba",0,0.829,0,0,10,6,"Vicia faba_6"
"867",18,"Low",52,5,"D3","Vicia faba",0,0.807,0.499,0,10,6,"Vicia faba_6"
"868",18,"High",54,15,"D3","Vicia faba",0.044,0.8,0,0.055,10,5,"Vicia faba_5"
"869",18,"Low",30,60,"D3","Vicia faba",0.788,0.788,0.755,1,10,6,"Vicia faba_6"
"870",18,"Moderate",30,15,"D3","Vicia faba",0.831,0.78,0.808,1,10,7,"Vicia faba_7"
"871",18,"High",58,5,"D3","Vicia faba",0,0.81,0,0,10,5,"Vicia faba_5"
"872",18,"High",44,15,"D3","Vicia faba",0.217,0.793,0.159,0.273644388398487,10,5,"Vicia faba_5"
"873",18,"None",30,5,"D3","Vicia faba",0.853,0.857,0.805,0.995332555425904,10,8,"Vicia faba_8"
"874",18,"Low",44,60,"D3","Vicia faba",0.049,0.794,0.11,0.061712846347607,10,6,"Vicia faba_6"
"875",18,"High",48,30,"D3","Vicia faba",0,0.855,0,0,10,5,"Vicia faba_5"
"876",18,"High",30,60,"D3","Vicia faba",0.824,0.82,0.752,1,10,5,"Vicia faba_5"
"877",18,"Low",52,60,"D3","Vicia faba",0,0.851,0,0,10,6,"Vicia faba_6"
"878",18,"High",48,5,"D3","Vicia faba",0.146,0.852,0.313,0.171361502347418,10,5,"Vicia faba_5"
"879",18,"Low",54,5,"D3","Vicia faba",0,0.788,0.388,0,10,6,"Vicia faba_6"
"880",18,"Low",54,15,"D3","Vicia faba",0,0.78,0,0,10,6,"Vicia faba_6"
"881",19,"Moderate",44,15,"D4","Eucalyptus pauciflora",0.733,0.854,0.571,0.858313817330211,11,11,"Eucalyptus pauciflora_11"
"882",19,"None",30,60,"D4","Eucalyptus pauciflora",0.84,0.844,0.811,0.995260663507109,11,12,"Eucalyptus pauciflora_12"
"883",19,"None",40,60,"D4","Eucalyptus pauciflora",0.797,0.816,0.803,0.97671568627451,11,12,"Eucalyptus pauciflora_12"
"884",19,"Low",48,15,"D4","Eucalyptus pauciflora",0.542,0.876,0.441,0.618721461187215,11,10,"Eucalyptus pauciflora_10"
"885",19,"Moderate",48,15,"D4","Eucalyptus pauciflora",0.475,0.86,0.297,0.552325581395349,11,11,"Eucalyptus pauciflora_11"
"886",19,"None",42,15,"D4","Eucalyptus pauciflora",0.834,0.841,0.798,0.991676575505351,11,12,"Eucalyptus pauciflora_12"
"887",19,"None",52,30,"D4","Eucalyptus pauciflora",0.17,0.861,0.097,0.197444831591173,11,12,"Eucalyptus pauciflora_12"
"888",19,"None",52,15,"D4","Eucalyptus pauciflora",0.264,0.843,0.477,0.313167259786477,11,12,"Eucalyptus pauciflora_12"
"889",19,"Moderate",44,30,"D4","Eucalyptus pauciflora",0.527,0.853,0.437,0.617819460726846,11,11,"Eucalyptus pauciflora_11"
"890",19,"None",52,5,"D4","Eucalyptus pauciflora",0.619,0.861,0.627,0.718931475029036,11,12,"Eucalyptus pauciflora_12"
"891",19,"Moderate",54,5,"D4","Eucalyptus pauciflora",0.292,0.835,0.456,0.349700598802395,11,11,"Eucalyptus pauciflora_11"
"892",19,"None",52,60,"D4","Eucalyptus pauciflora",0.163,0.849,0.466,0.191990577149588,11,12,"Eucalyptus pauciflora_12"
"893",19,"Moderate",44,5,"D4","Eucalyptus pauciflora",0.797,0.877,0.672,0.908779931584949,11,11,"Eucalyptus pauciflora_11"
"894",19,"Moderate",54,15,"D4","Eucalyptus pauciflora",0.051,0.822,0,0.062043795620438,11,11,"Eucalyptus pauciflora_11"
"895",19,"Low",48,30,"D4","Eucalyptus pauciflora",0.439,0.867,0.208,0.506343713956171,11,10,"Eucalyptus pauciflora_10"
"896",19,"Moderate",48,30,"D4","Eucalyptus pauciflora",0.306,0.828,0.109,0.369565217391304,11,11,"Eucalyptus pauciflora_11"
"897",19,"None",42,30,"D4","Eucalyptus pauciflora",0.836,0.874,0.816,0.956521739130435,11,12,"Eucalyptus pauciflora_12"
"898",19,"Low",48,5,"D4","Eucalyptus pauciflora",0.704,0.85,0.64,0.828235294117647,11,10,"Eucalyptus pauciflora_10"
"899",19,"Moderate",58,5,"D4","Eucalyptus pauciflora",0,0.806,0,0,11,11,"Eucalyptus pauciflora_11"
"900",19,"Low",44,15,"D4","Eucalyptus pauciflora",0.756,0.814,0.665,0.928746928746929,11,10,"Eucalyptus pauciflora_10"
