"","X","AOI","Temp","Time","Cell","Species","Recovery","Day","final_fvfm","initial_fvfm","post","fvfm_prop_io","unique_sample","Species_sample"
"219",219,2,40,30,"A2","Eucalyptus pauciflora","Light",1,0.7,0.802,0.619,0.872817955112219,12,"Eucalyptus pauciflora_12"
"220",220,2,52,30,"A2","Eucalyptus pauciflora","Light",1,0,0.787,0,0,12,"Eucalyptus pauciflora_12"
"221",221,2,52,5,"A2","Eucalyptus pauciflora","Light",1,0,0.821,0,0,12,"Eucalyptus pauciflora_12"
"222",222,2,44,30,"A2","Eucalyptus pauciflora","Light",1,0.726,0.792,0.546,0.916666666666667,12,"Eucalyptus pauciflora_12"
"223",223,2,52,15,"A2","Eucalyptus pauciflora","Light",1,0,0.814,0,0,12,"Eucalyptus pauciflora_12"
"224",224,2,44,120,"A2","Eucalyptus pauciflora","Light",1,0.612,0.809,0.528,0.756489493201483,12,"Eucalyptus pauciflora_12"
"225",225,2,44,5,"A2","Eucalyptus pauciflora","Light",1,0.686,0.794,0.642,0.863979848866499,12,"Eucalyptus pauciflora_12"
"226",226,2,35,120,"A2","Eucalyptus pauciflora","Light",1,0.747,0.831,0.708,0.898916967509025,12,"Eucalyptus pauciflora_12"
"227",227,2,48,5,"A2","Eucalyptus pauciflora","Light",1,0.459,0.826,NA,0.555690072639225,12,"Eucalyptus pauciflora_12"
"228",228,2,48,30,"A2","Eucalyptus pauciflora","Light",1,0,0.808,0,0,12,"Eucalyptus pauciflora_12"
"229",229,20,30,60,"D2","Eucalyptus pauciflora","Light",1,0.826,0.829,0.775,0.996381182147165,13,"Eucalyptus pauciflora_13"
"230",230,20,44,15,"D2","Eucalyptus pauciflora","Light",1,0.76,0.801,0.604,0.948813982521848,13,"Eucalyptus pauciflora_13"
"231",231,20,52,15,"D2","Eucalyptus pauciflora","Light",1,0,0.814,0.123,0,13,"Eucalyptus pauciflora_13"
"232",232,20,44,30,"D2","Eucalyptus pauciflora","Light",1,0.578,0.803,0.382,0.719800747198007,13,"Eucalyptus pauciflora_13"
"233",233,20,40,120,"D2","Eucalyptus pauciflora","Light",1,0.637,0.811,0.662,0.785450061652281,13,"Eucalyptus pauciflora_13"
"234",234,20,48,60,"D2","Eucalyptus pauciflora","Light",1,0.098,0.803,0,0.122042341220423,13,"Eucalyptus pauciflora_13"
"235",235,20,40,30,"D2","Eucalyptus pauciflora","Light",1,0.809,0.816,0.774,0.991421568627451,13,"Eucalyptus pauciflora_13"
"236",236,20,35,30,"D2","Eucalyptus pauciflora","Light",1,0.771,0.818,0.716,0.942542787286064,13,"Eucalyptus pauciflora_13"
"237",237,20,40,15,"D2","Eucalyptus pauciflora","Light",1,0.755,0.827,0.734,0.912938331318017,13,"Eucalyptus pauciflora_13"
"238",238,20,44,5,"D2","Eucalyptus pauciflora","Light",1,0.774,0.802,0.641,0.965087281795511,13,"Eucalyptus pauciflora_13"
"239",239,20,52,30,"D2","Eucalyptus pauciflora","Light",1,0,0.809,0,0,13,"Eucalyptus pauciflora_13"
"240",240,20,35,120,"D2","Eucalyptus pauciflora","Light",1,0.744,0.828,0.696,0.898550724637681,13,"Eucalyptus pauciflora_13"
"241",241,20,44,60,"D2","Eucalyptus pauciflora","Light",1,0.616,0.814,0,0.756756756756757,13,"Eucalyptus pauciflora_13"
"242",242,20,35,60,"D2","Eucalyptus pauciflora","Light",1,0.749,0.793,0.69,0.944514501891551,13,"Eucalyptus pauciflora_13"
"243",243,20,40,60,"D2","Eucalyptus pauciflora","Light",1,0.725,0.836,0.726,0.867224880382775,13,"Eucalyptus pauciflora_13"
"244",244,20,48,30,"D2","Eucalyptus pauciflora","Light",1,0,0.802,0,0,13,"Eucalyptus pauciflora_13"
"245",245,20,44,120,"D2","Eucalyptus pauciflora","Light",1,0.31,0.792,0,0.391414141414141,13,"Eucalyptus pauciflora_13"
"246",246,20,48,5,"D2","Eucalyptus pauciflora","Light",1,0.571,0.832,NA,0.686298076923077,13,"Eucalyptus pauciflora_13"
"247",247,20,52,5,"D2","Eucalyptus pauciflora","Light",1,0.094,0.818,0.124,0.114914425427873,13,"Eucalyptus pauciflora_13"
"248",248,21,35,30,"D3","Vicia faba","Light",1,0.759,0.8,0.717,0.94875,14,"Vicia faba_14"
"249",249,21,30,60,"D3","Vicia faba","Light",1,0.839,0.826,0.801,1,14,"Vicia faba_14"
"250",250,21,52,30,"D3","Vicia faba","Light",1,0,0.789,0,0,14,"Vicia faba_14"
"251",251,21,35,120,"D3","Vicia faba","Light",1,0.732,0.823,0.686,0.889428918590523,14,"Vicia faba_14"
"252",252,21,52,15,"D3","Vicia faba","Light",1,0,0.802,0,0,14,"Vicia faba_14"
"253",253,21,48,30,"D3","Vicia faba","Light",1,0,0.808,0,0,14,"Vicia faba_14"
"254",254,21,40,60,"D3","Vicia faba","Light",1,0.341,0.831,0.599,0.410348977135981,14,"Vicia faba_14"
"255",255,21,40,120,"D3","Vicia faba","Light",1,0.378,0.804,0.423,0.470149253731343,14,"Vicia faba_14"
"256",256,21,40,30,"D3","Vicia faba","Light",1,0.634,0.787,0.483,0.80559085133418,14,"Vicia faba_14"
"257",257,21,44,5,"D3","Vicia faba","Light",1,0.196,0.794,0.273,0.246851385390428,14,"Vicia faba_14"
"258",258,21,48,60,"D3","Vicia faba","Light",1,0,0.791,0,0,14,"Vicia faba_14"
"259",259,21,44,30,"D3","Vicia faba","Light",1,0.104,0.803,0.174,0.129514321295143,14,"Vicia faba_14"
"260",260,21,44,15,"D3","Vicia faba","Light",1,0,0.798,0,0,14,"Vicia faba_14"
"261",261,21,44,120,"D3","Vicia faba","Light",1,0,0.796,0,0,14,"Vicia faba_14"
"262",262,21,40,15,"D3","Vicia faba","Light",1,0.664,0.831,0.421,0.799037304452467,14,"Vicia faba_14"
"263",263,21,44,60,"D3","Vicia faba","Light",1,0,0.808,0,0,14,"Vicia faba_14"
"264",264,21,35,60,"D3","Vicia faba","Light",1,0.729,0.781,0.723,0.933418693982074,14,"Vicia faba_14"
"265",265,21,48,5,"D3","Vicia faba","Light",1,0,0.818,NA,0,14,"Vicia faba_14"
"266",266,21,52,5,"D3","Vicia faba","Light",1,0,0.816,0,0,14,"Vicia faba_14"
"267",267,22,30,60,"D4","Populus nigra","Light",1,0.797,0.849,0.752,0.938751472320377,15,"Populus nigra_15"
"268",268,22,48,60,"D4","Populus nigra","Light",1,0.16,0.812,0.121,0.197044334975369,15,"Populus nigra_15"
"269",269,22,52,30,"D4","Populus nigra","Light",1,0,0.817,0,0,15,"Populus nigra_15"
"270",270,22,40,30,"D4","Populus nigra","Light",1,0.822,0.829,0.76,0.991556091676719,15,"Populus nigra_15"
"271",271,22,44,5,"D4","Populus nigra","Light",1,0.633,0.819,0.421,0.772893772893773,15,"Populus nigra_15"
"272",272,22,48,5,"D4","Populus nigra","Light",1,0.316,0.848,NA,0.372641509433962,15,"Populus nigra_15"
"273",273,22,35,30,"D4","Populus nigra","Light",1,0.819,0.837,0.78,0.978494623655914,15,"Populus nigra_15"
"274",274,22,40,60,"D4","Populus nigra","Light",1,0.649,0.855,0.717,0.75906432748538,15,"Populus nigra_15"
"275",275,22,35,120,"D4","Populus nigra","Light",1,0.764,0.849,0.708,0.899882214369847,15,"Populus nigra_15"
"276",276,22,44,15,"D4","Populus nigra","Light",1,0.588,0.822,0.509,0.715328467153285,15,"Populus nigra_15"
"277",277,22,40,120,"D4","Populus nigra","Light",1,0.633,0.826,0.49,0.76634382566586,15,"Populus nigra_15"
"278",278,22,44,30,"D4","Populus nigra","Light",1,0.581,0.831,0.384,0.699157641395909,15,"Populus nigra_15"
"279",279,22,35,60,"D4","Populus nigra","Light",1,0.773,0.817,0.748,0.946144430844553,15,"Populus nigra_15"
"280",280,22,44,120,"D4","Populus nigra","Light",1,0,0.833,0,0,15,"Populus nigra_15"
"281",281,22,52,15,"D4","Populus nigra","Light",1,0,0.825,0.159,0,15,"Populus nigra_15"
"282",282,22,48,30,"D4","Populus nigra","Light",1,0.073,0.825,0.072,0.0884848484848485,15,"Populus nigra_15"
"283",283,22,40,15,"D4","Populus nigra","Light",1,0.812,0.855,0.779,0.949707602339181,15,"Populus nigra_15"
"284",284,22,44,60,"D4","Populus nigra","Light",1,0.314,0.828,0.193,0.379227053140097,15,"Populus nigra_15"
"285",285,22,52,5,"D4","Populus nigra","Light",1,0,0.851,0.068,0,15,"Populus nigra_15"
"286",286,23,35,30,"D5","Populus nigra","Light",1,0.811,0.836,0.771,0.970095693779904,16,"Populus nigra_16"
"287",287,23,44,5,"D5","Populus nigra","Light",1,0.619,0.83,0.427,0.74578313253012,16,"Populus nigra_16"
"288",288,23,48,30,"D5","Populus nigra","Light",1,0.067,0.838,0.056,0.0799522673031026,16,"Populus nigra_16"
"289",289,23,40,30,"D5","Populus nigra","Light",1,0.824,0.828,0.765,0.995169082125604,16,"Populus nigra_16"
"290",290,23,35,60,"D5","Populus nigra","Light",1,0.772,0.804,0.762,0.960199004975124,16,"Populus nigra_16"
"291",291,23,52,30,"D5","Populus nigra","Light",1,0,0.82,0,0,16,"Populus nigra_16"
"292",292,23,44,120,"D5","Populus nigra","Light",1,0.206,0.83,0,0.248192771084337,16,"Populus nigra_16"
"293",293,23,52,15,"D5","Populus nigra","Light",1,0,0.832,0.155,0,16,"Populus nigra_16"
"294",294,23,40,60,"D5","Populus nigra","Light",1,0.711,0.856,0.74,0.830607476635514,16,"Populus nigra_16"
"295",295,23,40,120,"D5","Populus nigra","Light",1,0.65,0.819,0.488,0.793650793650794,16,"Populus nigra_16"
"296",296,23,52,5,"D5","Populus nigra","Light",1,0.058,0.855,0.067,0.0678362573099415,16,"Populus nigra_16"
"297",297,23,35,120,"D5","Populus nigra","Light",1,0.767,0.846,0.713,0.90661938534279,16,"Populus nigra_16"
"298",298,23,44,60,"D5","Populus nigra","Light",1,0.322,0.823,0,0.391251518833536,16,"Populus nigra_16"
"299",299,23,48,60,"D5","Populus nigra","Light",1,0.122,0.818,0.107,0.149144254278729,16,"Populus nigra_16"
"300",300,23,44,15,"D5","Populus nigra","Light",1,0.594,0.82,0.515,0.724390243902439,16,"Populus nigra_16"
"301",301,23,30,60,"D5","Populus nigra","Light",1,0.829,0.853,0.763,0.971864009378663,16,"Populus nigra_16"
"302",302,23,40,15,"D5","Populus nigra","Light",1,0.809,0.849,0.779,0.952885747938752,16,"Populus nigra_16"
"303",303,23,48,5,"D5","Populus nigra","Light",1,0.324,0.852,NA,0.380281690140845,16,"Populus nigra_16"
"304",304,23,44,30,"D5","Populus nigra","Light",1,0.504,0.827,0.394,0.609431680773882,16,"Populus nigra_16"
"305",305,24,35,30,"D6","Vicia faba","Light",1,0.796,0.811,0.784,0.98150431565968,17,"Vicia faba_17"
"306",306,24,40,60,"D6","Vicia faba","Light",1,0.463,0.823,0.576,0.562575941676792,17,"Vicia faba_17"
"307",307,24,48,60,"D6","Vicia faba","Light",1,0,0.779,0,0,17,"Vicia faba_17"
"308",308,24,30,60,"D6","Vicia faba","Light",1,0.796,0.808,0.769,0.985148514851485,17,"Vicia faba_17"
"309",309,24,52,30,"D6","Vicia faba","Light",1,0,0.816,0,0,17,"Vicia faba_17"
"310",310,24,52,15,"D6","Vicia faba","Light",1,0,0.811,0,0,17,"Vicia faba_17"
"311",311,24,44,15,"D6","Vicia faba","Light",1,0.154,0.785,0.156,0.196178343949045,17,"Vicia faba_17"
"312",312,24,48,30,"D6","Vicia faba","Light",1,0,0.802,0,0,17,"Vicia faba_17"
"313",313,24,44,30,"D6","Vicia faba","Light",1,0,0.801,0,0,17,"Vicia faba_17"
"314",314,24,40,30,"D6","Vicia faba","Light",1,0.725,0.817,0.633,0.887392900856793,17,"Vicia faba_17"
"315",315,24,40,120,"D6","Vicia faba","Light",1,0.366,0.818,0.345,0.447432762836186,17,"Vicia faba_17"
"316",316,24,35,120,"D6","Vicia faba","Light",1,0.738,0.809,0.652,0.912237330037083,17,"Vicia faba_17"
"317",317,24,44,120,"D6","Vicia faba","Light",1,0,0.799,0,0,17,"Vicia faba_17"
"318",318,24,35,60,"D6","Vicia faba","Light",1,0.752,0.79,0.775,0.951898734177215,17,"Vicia faba_17"
"319",319,24,48,5,"D6","Vicia faba","Light",1,0,0.813,NA,0,17,"Vicia faba_17"
"320",320,24,44,60,"D6","Vicia faba","Light",1,0,0.795,0,0,17,"Vicia faba_17"
"321",321,24,52,5,"D6","Vicia faba","Light",1,0,0.846,0,0,17,"Vicia faba_17"
"322",322,24,44,5,"D6","Vicia faba","Light",1,0.357,0.794,0.392,0.449622166246851,17,"Vicia faba_17"
"323",323,24,40,15,"D6","Vicia faba","Light",1,0.654,0.784,0.542,0.834183673469388,17,"Vicia faba_17"
"324",324,25,40,120,"A1","Vicia faba","Dark",1,0.272,0.8,0.341,0.34,18,"Vicia faba_18"
"325",325,25,44,30,"A1","Vicia faba","Dark",1,0.081,0.8,0.132,0.10125,18,"Vicia faba_18"
"326",326,25,44,15,"A1","Vicia faba","Dark",1,0.258,0.79,0.384,0.326582278481013,18,"Vicia faba_18"
"327",327,25,48,60,"A1","Vicia faba","Dark",1,0,0.796,0,0,18,"Vicia faba_18"
"328",328,25,44,120,"A1","Vicia faba","Dark",1,0,0.797,0,0,18,"Vicia faba_18"
"329",329,25,44,5,"A1","Vicia faba","Dark",1,0.509,0.803,0.566,0.63387297633873,18,"Vicia faba_18"
"330",330,25,40,15,"A1","Vicia faba","Dark",1,0.744,0.834,0.614,0.892086330935252,18,"Vicia faba_18"
"331",331,25,40,60,"A1","Vicia faba","Dark",1,0.54,0.827,0.715,0.652962515114873,18,"Vicia faba_18"
"332",332,25,48,30,"A1","Vicia faba","Dark",1,0,0.798,0,0,18,"Vicia faba_18"
"333",333,25,40,30,"A1","Vicia faba","Dark",1,0.685,0.784,0.648,0.873724489795918,18,"Vicia faba_18"
"334",334,25,48,5,"A1","Vicia faba","Dark",1,0.211,0.813,NA,0.259532595325953,18,"Vicia faba_18"
"335",335,25,30,60,"A1","Vicia faba","Dark",1,0.808,0.819,0.793,0.986568986568987,18,"Vicia faba_18"
"336",336,25,44,60,"A1","Vicia faba","Dark",1,0.139,0.793,0.272,0.175283732660782,18,"Vicia faba_18"
"337",337,25,52,30,"A1","Vicia faba","Dark",1,0,0.783,0,0,18,"Vicia faba_18"
"338",338,25,35,60,"A1","Vicia faba","Dark",1,0.722,0.773,0.716,0.934023285899094,18,"Vicia faba_18"
"339",339,25,52,5,"A1","Vicia faba","Dark",1,0,0.81,0.301,0,18,"Vicia faba_18"
"340",340,25,35,120,"A1","Vicia faba","Dark",1,0.76,0.817,0.738,0.930232558139535,18,"Vicia faba_18"
"341",341,25,52,15,"A1","Vicia faba","Dark",1,0,0.809,0,0,18,"Vicia faba_18"
"342",342,25,35,30,"A1","Vicia faba","Dark",1,0.781,0.801,0.74,0.975031210986267,18,"Vicia faba_18"
"343",343,26,48,30,"A2","Eucalyptus pauciflora","Dark",1,0.214,0.803,0.263,0.266500622665006,19,"Eucalyptus pauciflora_19"
"344",344,26,40,60,"A2","Eucalyptus pauciflora","Dark",1,0.723,0.838,0.705,0.862768496420048,19,"Eucalyptus pauciflora_19"
"345",345,26,40,120,"A2","Eucalyptus pauciflora","Dark",1,0.678,0.808,0.714,0.839108910891089,19,"Eucalyptus pauciflora_19"
"346",346,26,52,5,"A2","Eucalyptus pauciflora","Dark",1,0.201,0.826,0.211,0.243341404358354,19,"Eucalyptus pauciflora_19"
"347",347,26,44,120,"A2","Eucalyptus pauciflora","Dark",1,0.389,0.806,0,0.482630272952854,19,"Eucalyptus pauciflora_19"
"348",348,26,52,30,"A2","Eucalyptus pauciflora","Dark",1,0,0.8,0,0,19,"Eucalyptus pauciflora_19"
"349",349,26,30,60,"A2","Eucalyptus pauciflora","Dark",1,0.785,0.826,0.72,0.950363196125908,19,"Eucalyptus pauciflora_19"
"350",350,26,44,60,"A2","Eucalyptus pauciflora","Dark",1,0.435,0.806,0,0.53970223325062,19,"Eucalyptus pauciflora_19"
"351",351,26,44,15,"A2","Eucalyptus pauciflora","Dark",1,0.634,0.813,0.559,0.779827798277983,19,"Eucalyptus pauciflora_19"
"352",352,26,35,60,"A2","Eucalyptus pauciflora","Dark",1,0.799,0.816,0.812,0.979166666666667,19,"Eucalyptus pauciflora_19"
"353",353,26,35,30,"A2","Eucalyptus pauciflora","Dark",1,0.765,0.803,0.765,0.952677459526775,19,"Eucalyptus pauciflora_19"
"354",354,26,48,60,"A2","Eucalyptus pauciflora","Dark",1,0.102,0.804,0,0.126865671641791,19,"Eucalyptus pauciflora_19"
"355",355,26,35,120,"A2","Eucalyptus pauciflora","Dark",1,0.598,0.831,0.71,0.719614921780987,19,"Eucalyptus pauciflora_19"
"356",356,26,44,30,"A2","Eucalyptus pauciflora","Dark",1,0.742,0.805,0.578,0.921739130434783,19,"Eucalyptus pauciflora_19"
"357",357,26,40,30,"A2","Eucalyptus pauciflora","Dark",1,0.765,0.8,0.693,0.95625,19,"Eucalyptus pauciflora_19"
"358",358,26,40,15,"A2","Eucalyptus pauciflora","Dark",1,0.769,0.829,0.749,0.927623642943305,19,"Eucalyptus pauciflora_19"
"359",359,26,44,5,"A2","Eucalyptus pauciflora","Dark",1,0.758,0.792,0.696,0.957070707070707,19,"Eucalyptus pauciflora_19"
"360",360,26,48,5,"A2","Eucalyptus pauciflora","Dark",1,0.587,0.822,NA,0.714111922141119,19,"Eucalyptus pauciflora_19"
"361",361,26,52,15,"A2","Eucalyptus pauciflora","Dark",1,0,0.811,0.069,0,19,"Eucalyptus pauciflora_19"
"362",362,27,40,60,"A3","Populus nigra","Dark",1,0.76,0.851,0.775,0.893066980023502,20,"Populus nigra_20"
"363",363,27,40,120,"A3","Populus nigra","Dark",1,0.774,0.835,0.694,0.926946107784431,20,"Populus nigra_20"
"364",364,27,48,60,"A3","Populus nigra","Dark",1,0.129,0.811,0.069,0.159062885326757,20,"Populus nigra_20"
"365",365,27,30,60,"A3","Populus nigra","Dark",1,0.843,0.846,0.809,0.99645390070922,20,"Populus nigra_20"
"366",366,27,40,30,"A3","Populus nigra","Dark",1,0.813,0.815,0.76,0.997546012269939,20,"Populus nigra_20"
"367",367,27,52,30,"A3","Populus nigra","Dark",1,0,0.797,0,0,20,"Populus nigra_20"
"368",368,27,44,15,"A3","Populus nigra","Dark",1,0.634,0.807,0.574,0.785625774473358,20,"Populus nigra_20"
"369",369,27,44,120,"A3","Populus nigra","Dark",1,0.389,0.818,0.241,0.475550122249389,20,"Populus nigra_20"
"370",370,27,48,5,"A3","Populus nigra","Dark",1,0.661,0.83,NA,0.796385542168675,20,"Populus nigra_20"
"371",371,27,48,30,"A3","Populus nigra","Dark",1,0.361,0.819,0.374,0.440781440781441,20,"Populus nigra_20"
"372",372,27,44,60,"A3","Populus nigra","Dark",1,0.481,0.813,0.299,0.591635916359164,20,"Populus nigra_20"
"373",373,27,44,5,"A3","Populus nigra","Dark",1,0.742,0.816,0.698,0.909313725490196,20,"Populus nigra_20"
"374",374,27,52,15,"A3","Populus nigra","Dark",1,0,0.838,0.269,0,20,"Populus nigra_20"
"375",375,27,35,60,"A3","Populus nigra","Dark",1,0.795,0.817,0.797,0.973072215422277,20,"Populus nigra_20"
"376",376,27,40,15,"A3","Populus nigra","Dark",1,0.813,0.854,0.786,0.951990632318501,20,"Populus nigra_20"
"377",377,27,35,30,"A3","Populus nigra","Dark",1,0.823,0.838,0.811,0.982100238663485,20,"Populus nigra_20"
"378",378,27,44,30,"A3","Populus nigra","Dark",1,0.56,0.828,0.452,0.676328502415459,20,"Populus nigra_20"
"379",379,27,52,5,"A3","Populus nigra","Dark",1,0.198,0.837,0.28,0.236559139784946,20,"Populus nigra_20"
"380",380,27,35,120,"A3","Populus nigra","Dark",1,0.799,0.853,0.793,0.936694021101993,20,"Populus nigra_20"
"381",381,28,44,15,"A4","Populus nigra","Dark",1,0.56,0.805,0.579,0.695652173913043,21,"Populus nigra_21"
"382",382,28,40,60,"A4","Populus nigra","Dark",1,0.734,0.845,0.759,0.868639053254438,21,"Populus nigra_21"
"383",383,28,44,120,"A4","Populus nigra","Dark",1,0.333,0.828,0,0.402173913043478,21,"Populus nigra_21"
"384",384,28,40,15,"A4","Populus nigra","Dark",1,0.807,0.851,0.783,0.948296122209166,21,"Populus nigra_21"
"385",385,28,30,60,"A4","Populus nigra","Dark",1,0.827,0.851,0.768,0.971797884841363,21,"Populus nigra_21"
"386",386,28,48,30,"A4","Populus nigra","Dark",1,0.23,0.833,0.243,0.276110444177671,21,"Populus nigra_21"
"387",387,28,44,30,"A4","Populus nigra","Dark",1,0.635,0.832,0.436,0.763221153846154,21,"Populus nigra_21"
"388",388,28,48,60,"A4","Populus nigra","Dark",1,0.16,0.811,0.089,0.197287299630086,21,"Populus nigra_21"
"389",389,28,48,5,"A4","Populus nigra","Dark",1,0.615,0.842,NA,0.730403800475059,21,"Populus nigra_21"
"390",390,28,44,60,"A4","Populus nigra","Dark",1,0.503,0.816,0.337,0.616421568627451,21,"Populus nigra_21"
"391",391,28,40,30,"A4","Populus nigra","Dark",1,0.802,0.81,0.743,0.990123456790123,21,"Populus nigra_21"
"392",392,28,40,120,"A4","Populus nigra","Dark",1,0.72,0.83,0.606,0.867469879518072,21,"Populus nigra_21"
"393",393,28,44,5,"A4","Populus nigra","Dark",1,0.667,0.813,0.688,0.820418204182042,21,"Populus nigra_21"
"394",394,28,35,60,"A4","Populus nigra","Dark",1,0.802,0.811,0.822,0.988902589395808,21,"Populus nigra_21"
"395",395,28,35,30,"A4","Populus nigra","Dark",1,0.825,0.816,0.79,1,21,"Populus nigra_21"
"396",396,28,52,30,"A4","Populus nigra","Dark",1,0,0.816,0,0,21,"Populus nigra_21"
"397",397,28,35,120,"A4","Populus nigra","Dark",1,0.795,0.85,0.798,0.935294117647059,21,"Populus nigra_21"
"398",398,28,52,5,"A4","Populus nigra","Dark",1,0.2,0.844,0.491,0.23696682464455,21,"Populus nigra_21"
"399",399,28,52,15,"A4","Populus nigra","Dark",1,0,0.828,0.215,0,21,"Populus nigra_21"
"400",400,29,40,30,"A5","Populus nigra","Dark",1,0.807,0.814,0.769,0.991400491400492,22,"Populus nigra_22"
"401",401,29,40,120,"A5","Populus nigra","Dark",1,0.73,0.812,0.559,0.899014778325123,22,"Populus nigra_22"
"402",402,29,30,60,"A5","Populus nigra","Dark",1,0.824,0.853,0.788,0.966002344665885,22,"Populus nigra_22"
"403",403,29,52,15,"A5","Populus nigra","Dark",1,0.076,0.843,0.457,0.0901542111506524,22,"Populus nigra_22"
"404",404,29,44,15,"A5","Populus nigra","Dark",1,0.604,0.825,0.564,0.732121212121212,22,"Populus nigra_22"
"405",405,29,44,5,"A5","Populus nigra","Dark",1,0.688,0.816,0.676,0.843137254901961,22,"Populus nigra_22"
"406",406,29,40,15,"A5","Populus nigra","Dark",1,0.782,0.842,0.744,0.92874109263658,22,"Populus nigra_22"
"407",407,29,48,5,"A5","Populus nigra","Dark",1,0.526,0.841,NA,0.625445897740785,22,"Populus nigra_22"
"408",408,29,52,30,"A5","Populus nigra","Dark",1,0,0.812,0,0,22,"Populus nigra_22"
"409",409,29,35,120,"A5","Populus nigra","Dark",1,0.797,0.842,0.779,0.946555819477435,22,"Populus nigra_22"
"410",410,29,44,120,"A5","Populus nigra","Dark",1,0.298,0.824,0.194,0.361650485436893,22,"Populus nigra_22"
"411",411,29,35,30,"A5","Populus nigra","Dark",1,0.828,0.834,0.811,0.992805755395683,22,"Populus nigra_22"
"412",412,29,44,30,"A5","Populus nigra","Dark",1,0.548,0.826,0.49,0.663438256658596,22,"Populus nigra_22"
"413",413,29,48,60,"A5","Populus nigra","Dark",1,0.179,0.807,0.098,0.22180916976456,22,"Populus nigra_22"
"414",414,29,40,60,"A5","Populus nigra","Dark",1,0.732,0.853,0.803,0.858147713950762,22,"Populus nigra_22"
"415",415,29,35,60,"A5","Populus nigra","Dark",1,0.804,0.813,0.82,0.988929889298893,22,"Populus nigra_22"
"416",416,29,48,30,"A5","Populus nigra","Dark",1,0.193,0.837,0.239,0.230585424133811,22,"Populus nigra_22"
"417",417,29,44,60,"A5","Populus nigra","Dark",1,0.509,0.83,0.369,0.613253012048193,22,"Populus nigra_22"
"418",418,29,52,5,"A5","Populus nigra","Dark",1,0.314,0.85,0.392,0.369411764705882,22,"Populus nigra_22"
"419",419,3,40,60,"A3","Populus nigra","Light",1,0.773,0.852,0.811,0.907276995305164,23,"Populus nigra_23"
"420",420,3,44,60,"A3","Populus nigra","Light",1,0.46,0.832,0,0.552884615384615,23,"Populus nigra_23"
"421",421,3,40,30,"A3","Populus nigra","Light",1,0.795,0.828,0.73,0.960144927536232,23,"Populus nigra_23"
